Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes
34.0,1.0,3,4,86.0,2,1,2,5.0,17.0,1,7.0,2.0,2,5.0,4.0,0.0,2.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,5.0,5,2,90.0,4,1,3,2.0,12.0,1,7.0,5.0,2,4.0,2.0,0.0,3.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
40.0,9.0,4,3,81.0,3,2,3,3.0,11.0,3,11.0,2.0,4,8.0,7.0,0.0,7.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,8.0,2,1,31.0,3,3,4,1.0,18.0,1,13.0,5.0,3,13.0,7.0,9.0,9.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,2.0,3,1,54.0,2,1,1,2.0,23.0,2,11.0,2.0,4,1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31.0,1.0,5,3,100.0,4,3,2,1.0,11.0,1,10.0,2.0,3,10.0,8.0,4.0,7.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45.0,20.0,3,2,95.0,1,3,1,2.0,18.0,2,24.0,2.0,3,7.0,7.0,0.0,7.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31.0,8.0,2,4,96.0,4,1,2,9.0,18.0,4,8.0,3.0,3,3.0,2.0,0.0,2.0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,29.0,3,2,55.0,3,3,4,4.0,18.0,4,10.0,4.0,4,3.0,1.0,1.0,2.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
34.0,9.0,4,1,52.0,3,1,3,1.0,15.0,4,2.0,0.0,3,2.0,2.0,2.0,2.0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40.0,8.0,1,4,55.0,2,3,2,2.0,11.0,3,16.0,5.0,3,9.0,8.0,4.0,8.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44.0,5.0,3,3,90.0,2,1,3,3.0,14.0,4,7.0,5.0,3,5.0,2.0,0.0,3.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0,5.0,4,1,96.0,3,2,3,2.0,14.0,2,20.0,0.0,2,3.0,2.0,1.0,2.0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2.0,3,3,68.0,3,1,3,2.0,14.0,3,8.0,3.0,4,3.0,1.0,1.0,2.0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44.0,20.0,3,4,49.0,3,1,2,1.0,13.0,3,6.0,3.0,2,5.0,2.0,1.0,3.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,7.0,3,4,54.0,3,2,1,0.0,14.0,1,5.0,2.0,3,4.0,3.0,0.0,3.0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,3.0,3,4,81.0,1,2,1,3.0,18.0,4,15.0,2.0,3,13.0,9.0,3.0,12.0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30.0,16.0,1,4,96.0,3,2,3,8.0,15.0,3,4.0,2.0,2,2.0,1.0,2.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.0,9.0,2,1,74.0,3,1,4,1.0,13.0,3,12.0,3.0,3,12.0,9.0,5.0,8.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,1.0,5,1,79.0,3,2,3,7.0,12.0,3,11.0,4.0,2,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30.0,7.0,3,3,64.0,3,1,3,1.0,13.0,2,1.0,2.0,2,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57.0,1.0,2,2,93.0,4,2,3,0.0,24.0,1,13.0,2.0,2,12.0,9.0,2.0,8.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49.0,7.0,4,3,35.0,3,3,2,3.0,14.0,2,29.0,3.0,3,8.0,7.0,0.0,7.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,15.0,3,2,71.0,3,4,1,7.0,14.0,4,16.0,3.0,2,14.0,8.0,6.0,9.0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,1.0,3,1,92.0,3,1,3,3.0,15.0,4,5.0,3.0,4,3.0,2.0,1.0,2.0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34.0,24.0,4,1,40.0,2,2,2,0.0,23.0,3,16.0,2.0,4,15.0,9.0,10.0,10.0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
35.0,7.0,1,4,76.0,3,1,3,1.0,13.0,1,1.0,3.0,3,1.0,0.0,0.0,0.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24.0,13.0,2,4,78.0,3,1,2,1.0,13.0,3,1.0,2.0,3,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44.0,2.0,1,2,86.0,3,3,3,5.0,18.0,2,16.0,2.0,2,2.0,2.0,2.0,2.0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29.0,19.0,3,3,77.0,2,2,3,1.0,14.0,3,10.0,3.0,3,10.0,7.0,0.0,4.0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55.0,4.0,4,4,30.0,3,2,3,0.0,16.0,2,4.0,2.0,3,3.0,2.0,1.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
33.0,4.0,4,1,82.0,2,1,2,8.0,11.0,4,8.0,5.0,3,5.0,4.0,0.0,2.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,14.0,3,3,78.0,3,2,3,3.0,17.0,3,11.0,4.0,2,5.0,4.0,1.0,2.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
28.0,2.0,2,3,38.0,2,1,1,7.0,11.0,3,8.0,2.0,2,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28.0,1.0,3,1,72.0,2,1,3,1.0,14.0,4,1.0,2.0,1,1.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,7.0,3,3,55.0,3,2,1,0.0,14.0,4,5.0,5.0,3,4.0,2.0,1.0,3.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49.0,3.0,2,3,43.0,2,2,1,4.0,25.0,1,10.0,3.0,3,3.0,2.0,1.0,2.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,2.0,1,4,97.0,3,1,2,0.0,13.0,3,4.0,3.0,3,3.0,2.0,0.0,2.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,29.0,1,3,96.0,1,2,2,1.0,14.0,2,8.0,2.0,2,8.0,6.0,1.0,7.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,8.0,5,4,69.0,3,2,3,2.0,17.0,1,14.0,6.0,3,0.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32.0,10.0,3,3,64.0,3,3,4,2.0,25.0,2,10.0,5.0,4,5.0,2.0,0.0,0.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54.0,11.0,4,2,87.0,3,4,4,3.0,20.0,1,26.0,2.0,3,14.0,9.0,1.0,12.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29.0,1.0,4,1,100.0,2,1,1,6.0,13.0,3,11.0,2.0,1,9.0,7.0,0.0,7.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46.0,3.0,3,3,51.0,3,4,2,8.0,12.0,4,23.0,2.0,4,13.0,12.0,5.0,1.0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,16.0,3,4,91.0,2,3,2,1.0,19.0,4,11.0,3.0,1,11.0,8.0,3.0,3.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,20.0,1,1,97.0,3,2,3,0.0,14.0,2,5.0,2.0,3,4.0,3.0,1.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,9.0,4,4,86.0,3,1,1,3.0,14.0,2,15.0,3.0,1,5.0,4.0,1.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34.0,1.0,3,4,64.0,2,3,3,1.0,14.0,4,10.0,3.0,3,10.0,9.0,8.0,6.0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
50.0,22.0,5,3,88.0,1,4,4,1.0,13.0,4,32.0,2.0,3,32.0,6.0,13.0,9.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
42.0,2.0,3,3,68.0,2,1,2,4.0,14.0,2,4.0,3.0,3,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,13.0,3,1,47.0,3,2,4,1.0,17.0,1,10.0,2.0,3,10.0,8.0,3.0,7.0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29.0,8.0,1,3,39.0,1,2,1,3.0,13.0,3,9.0,3.0,3,7.0,7.0,0.0,7.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,25.0,3,4,44.0,2,2,2,1.0,13.0,4,5.0,2.0,3,5.0,3.0,0.0,2.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
45.0,28.0,3,4,97.0,3,1,4,4.0,20.0,4,8.0,3.0,3,5.0,4.0,0.0,3.0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,2.0,3,4,40.0,3,3,4,2.0,14.0,3,24.0,3.0,1,20.0,8.0,13.0,9.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.0,9.0,2,1,47.0,3,2,1,0.0,12.0,4,9.0,5.0,4,8.0,4.0,7.0,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,28.0,4,2,79.0,3,2,3,1.0,12.0,2,15.0,3.0,3,15.0,14.0,5.0,7.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.0,6.0,2,3,38.0,3,4,4,1.0,21.0,4,21.0,2.0,3,21.0,7.0,7.0,7.0,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24.0,21.0,2,3,57.0,2,1,1,0.0,14.0,2,2.0,3.0,3,1.0,1.0,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,8.0,2,4,72.0,3,2,4,3.0,18.0,3,8.0,2.0,3,2.0,2.0,2.0,2.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45.0,1.0,4,1,66.0,3,3,2,1.0,12.0,1,10.0,4.0,3,10.0,8.0,7.0,7.0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,28.0,4,2,98.0,2,1,3,0.0,23.0,1,6.0,5.0,3,5.0,3.0,4.0,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36.0,2.0,4,3,70.0,3,1,4,3.0,21.0,4,7.0,3.0,2,3.0,2.0,1.0,2.0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
48.0,16.0,4,3,96.0,3,2,3,8.0,14.0,3,18.0,2.0,3,8.0,7.0,7.0,7.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,8.0,4,1,46.0,3,2,1,2.0,13.0,4,8.0,6.0,1,2.0,2.0,2.0,2.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30.0,1.0,3,2,64.0,2,2,1,1.0,11.0,4,10.0,4.0,3,10.0,8.0,6.0,7.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
38.0,10.0,4,3,71.0,3,2,3,3.0,11.0,3,10.0,2.0,3,6.0,3.0,1.0,2.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,29.0,4,3,33.0,3,3,2,3.0,12.0,2,9.0,3.0,3,4.0,2.0,1.0,3.0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35.0,2.0,3,1,69.0,3,1,1,1.0,12.0,4,1.0,2.0,3,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
53.0,2.0,5,3,78.0,2,3,4,0.0,16.0,2,34.0,4.0,3,33.0,7.0,1.0,9.0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
38.0,2.0,3,3,81.0,3,2,2,4.0,11.0,1,7.0,2.0,3,5.0,2.0,1.0,4.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
48.0,15.0,4,3,65.0,3,1,1,8.0,12.0,4,10.0,3.0,2,8.0,2.0,7.0,6.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,7.0,4,1,35.0,3,1,4,1.0,13.0,3,1.0,4.0,1,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,26.0,5,3,60.0,2,5,4,1.0,21.0,3,36.0,3.0,3,36.0,6.0,2.0,13.0,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,1.0,4,2,45.0,3,2,4,9.0,17.0,2,9.0,3.0,2,2.0,2.0,2.0,1.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,14.0,3,3,80.0,3,2,2,0.0,11.0,4,10.0,3.0,3,9.0,8.0,7.0,7.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36.0,1.0,4,2,73.0,3,2,3,6.0,13.0,1,15.0,5.0,3,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,3.0,1,2,87.0,3,1,1,1.0,18.0,4,10.0,3.0,3,10.0,9.0,1.0,5.0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
35.0,10.0,4,1,51.0,3,2,3,3.0,16.0,3,10.0,4.0,3,5.0,2.0,0.0,4.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.0,6.0,3,4,38.0,4,3,3,2.0,11.0,1,11.0,3.0,3,7.0,6.0,7.0,6.0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,2.0,1,1,87.0,3,2,4,1.0,19.0,4,6.0,0.0,4,6.0,4.0,1.0,3.0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,9.0,3,3,59.0,3,5,3,4.0,16.0,3,27.0,2.0,3,1.0,0.0,0.0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23.0,10.0,3,4,45.0,4,1,3,2.0,16.0,4,4.0,2.0,3,2.0,2.0,2.0,2.0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,28.0,3,2,46.0,4,2,3,1.0,17.0,4,10.0,3.0,2,10.0,9.0,6.0,8.0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,10.0,4,4,92.0,2,2,3,1.0,14.0,2,8.0,3.0,2,8.0,2.0,7.0,7.0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,27.0,3,4,87.0,4,1,2,5.0,12.0,3,8.0,0.0,3,6.0,4.0,0.0,2.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,24.0,3,3,51.0,3,1,2,1.0,17.0,3,1.0,3.0,3,1.0,1.0,0.0,0.0,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
22.0,26.0,2,2,85.0,2,1,3,1.0,14.0,2,4.0,2.0,2,4.0,2.0,1.0,3.0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.0,20.0,5,2,41.0,3,4,3,2.0,15.0,3,32.0,3.0,3,30.0,8.0,12.0,13.0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32.0,5.0,4,2,35.0,4,1,4,3.0,17.0,4,6.0,3.0,3,3.0,2.0,0.0,2.0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,7.0,3,2,31.0,3,5,4,0.0,14.0,4,23.0,4.0,2,22.0,7.0,1.0,10.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30.0,7.0,3,2,48.0,2,1,2,1.0,12.0,2,6.0,3.0,2,6.0,4.0,1.0,1.0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,5.0,5,3,50.0,1,2,1,1.0,14.0,1,10.0,3.0,3,10.0,7.0,1.0,4.0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
45.0,26.0,3,1,52.0,2,2,1,1.0,15.0,1,10.0,2.0,3,10.0,7.0,4.0,5.0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31.0,2.0,4,4,54.0,3,2,1,7.0,13.0,4,10.0,3.0,3,5.0,2.0,0.0,3.0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.0,12.0,4,3,76.0,3,2,3,9.0,12.0,2,7.0,2.0,3,3.0,2.0,1.0,1.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34.0,10.0,4,3,42.0,4,2,4,1.0,13.0,1,9.0,3.0,3,9.0,7.0,7.0,2.0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49.0,25.0,4,3,84.0,3,1,1,1.0,14.0,4,10.0,3.0,2,9.0,6.0,1.0,4.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,19.0,3,4,67.0,2,1,1,1.0,11.0,1,7.0,3.0,3,7.0,7.0,0.0,7.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,18.0,5,2,48.0,4,2,1,1.0,11.0,4,16.0,2.0,3,16.0,15.0,1.0,10.0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,27.0,3,2,39.0,1,2,1,0.0,21.0,2,6.0,5.0,2,5.0,3.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,5.0,1,3,97.0,3,1,4,1.0,18.0,3,3.0,2.0,3,2.0,2.0,2.0,2.0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
